CustomerID,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,TotalTransactions,Age,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,ProductDiversity,AccountStatus,Country,Churn,RegistrationDate_day,RegistrationDate_month,RegistrationDate_year,Gender_encoded,Region_encoded,FavoriteSeason_encoded,PreferredTimeOfDay_encoded,WeekendPreference_encoded,CustomerType_encoded,MonetaryPerDay,AvgBasketValue,TenureRatio,ProductDiversityPerTrans,ReturnIntensity
14862,17.525000000000002,6.728608341460063,4.0,34.8,772,16.083333333333332,2,100,149,0,10,11,0.0,23.5,1,0,0,0,48,49.1499509964064,221.133.180.113,2.0,4.0,2,0,2,1,0,2,2,Active,United Kingdom,0,5,2,2011,0,0,0,0,0,0,31.15555555555556,420.6,0.21138211382113822,23.5,0.0
16488,15.877419354838713,13.054571860142062,-3.3,60.0,724,23.35483870967742,-2,200,149,2,9,7,0.2258064516129032,7.0,1,2,0,2,31,43.0,106.230.181.180,1.0,1.0,2,3,1,1,1,2,2,Active,United Kingdom,0,26,5,2011,-1,0,3,0,1,0,14.476470588235298,123.05000000000003,0.28448275862068967,7.0,0.258064516129032
15256,16.408333333333335,7.625379771963275,6.8,25.200000000000003,55,9.166666666666666,5,12,149,3,11,7,0.0,6.0,1,0,0,0,6,49.1499509964064,38.172.181.115,2.0,3.0,0,0,0,0,3,1,1,Active,United Kingdom,1,8,9,2010,1,0,3,0,0,1,0.6563333333333333,98.45,149.0,6.0,0.0
14716,5.994181818181818,7.60919708883272,0.19,50.4,604,10.981818181818182,1,120,149,3,17,10,0.0,23.0,1,0,0,0,55,54.0,130.109.182.84,2.0,0.0,1,4,1,1,1,1,2,Active,United Kingdom,0,28,4,2011,-1,0,0,2,0,0,7.492727272727271,164.83999999999997,0.4056603773584906,23.0,0.0
13933,26.469130434782603,13.936000115150913,14.85,67.5,205,8.91304347826087,3,12,148,3,13,7,0.0,11.5,1,0,0,0,23,21.0,235.239.205.218,2.0,1.0,1,1,2,1,3,1,2,Suspended,United Kingdom,1,15,6,2011,0,0,3,1,0,1,5.534454545454544,304.3949999999999,2.725,11.5,0.0
14857,19.109016393442623,7.016625899703748,-7.47,35.400000000000006,455,7.459016393442623,-9,24,148,1,9,10,0.0,19.33333333333333,1,1,0,1,61,67.0,163.46.200.92,0.0,3.0,2,6,2,1,1,1,2,Active,United Kingdom,0,1,1,2011,1,0,0,0,0,0,19.109016393442623,388.55,0.6741573033707865,19.333333333333332,0.0491803278688524
15306,20.247413793103448,12.821127514304347,5.04,102.0,810,13.96551724137931,2,72,148,3,12,10,0.0,19.0,1,0,0,0,58,41.0,105.207.183.242,1.0,3.0,2,3,2,1,2,1,2,Pending,United Kingdom,0,7,12,2011,0,0,0,1,0,0,18.066923076923075,391.45,0.7619047619047619,19.0,0.0
15839,15.70369230769231,8.437161765300353,-11.9,44.55,670,10.307692307692308,-2,48,148,1,12,9,0.2,11.2,1,3,0,3,65,36.0,72.139.29.253,7.0,2.0,3,3,2,1,0,1,2,Active,United Kingdom,0,15,10,2010,0,0,0,1,1,3,39.25923076923077,204.148,0.2032520325203252,11.2,0.2307692307692305
13994,14.923483870967743,8.866989019804613,1.7,49.5,940,6.064516129032258,1,36,148,0,15,10,0.0,20.33333333333333,1,0,0,0,155,53.0,251.197.191.47,1.0,5.0,3,4,3,1,0,1,2,Pending,United Kingdom,0,8,7,2011,0,0,0,2,0,3,462.62800000000004,385.52333333333337,0.027586206896551724,20.333333333333332,0.0
17554,22.18693181818181,18.016070881806787,0.39,76.32000000000001,1763,20.03409090909091,1,200,148,3,20,7,0.0,11.6,1,0,0,0,88,49.1499509964064,111.251.250.7,3.0,1.0,3,0,2,1,0,2,2,Active,United Kingdom,0,17,7,2011,0,0,3,3,0,3,976.225,390.49,0.006802721088435374,11.6,0.0
14332,33.31961538461539,28.24502384219482,0.95,104.04,481,18.5,1,48,148,1,13,10,0.0,7.333333333333333,1,0,0,0,26,49.1499509964064,117.64.82.64,1.0,4.0,2,0,2,1,0,2,2,Active,United Kingdom,0,15,5,2011,1,0,0,1,0,0,36.096250000000005,288.77000000000004,0.18253968253968253,7.333333333333333,0.0
17266,3.883,3.302526995644703,0.29,19.9,161,2.0125,1,20,148,1,14,12,0.0,20.0,1,0,0,0,80,27.0,92.12.12.36,3.0,2.0,2,2,1,1,0,0,2,Active,United Kingdom,0,28,11,2010,0,0,1,2,0,0,103.54666666666667,103.54666666666667,0.0136986301369863,20.0,0.0
17948,358.56000000000006,0.0,358.56000000000006,358.56000000000006,144,144.0,144,144,147,4,12,7,0.0,1.0,1,0,0,0,1,42.0,29.139.181.198,5.0,3.0,1,3,1,0,3,2,0,Active,United Kingdom,1,16,9,2010,-1,0,3,1,0,1,2.4227027027027033,358.56000000000006,147.0,1.0,0.0
15004,7.888101265822786,10.796379857521524,0.39,112.5,630,3.987341772151898,1,48,147,4,14,7,0.0,154.0,1,0,0,0,158,35.0,85.74.251.224,1.0,4.0,1,3,2,0,3,0,2,Active,United Kingdom,1,17,3,2011,1,0,3,2,0,1,8.421081081081082,1246.3200000000002,147.0,154.0,0.0
14722,6.48,6.062756327423549,1.25,30.0,120,4.137931034482759,1,24,147,4,14,7,0.0,28.0,1,0,0,0,29,49.1499509964064,47.161.81.255,1.0,2.0,0,0,1,0,3,0,2,Active,United Kingdom,1,27,5,2011,0,0,3,2,0,1,1.2697297297297296,187.92,147.0,28.0,0.0
13507,15.303456790123455,5.936384214452394,4.5600000000000005,39.6,1597,9.858024691358024,1,48,146,6,11,7,0.5061728395061729,36.5,1,0,0,0,162,49.1499509964064,195.121.43.146,3.0,2.0,3,0,3,1,0,1,2,Closed,United Kingdom,0,25,6,2011,0,0,3,0,2,0,619.79,619.79,0.02097902097902098,36.5,0.0
13967,40.35,6.5760930650348906,35.7,45.0,42,21.0,6,36,146,6,12,7,1.0,2.0,1,0,0,0,2,27.0,74.53.233.39,3.0,5.0,0,2,0,0,3,2,0,Active,United Kingdom,1,22,7,2011,1,0,3,1,2,1,0.5489795918367347,80.7,146.0,2.0,0.0
16054,11.19857142857143,7.048249096116778,1.7399999999999998,31.9,380,5.428571428571429,1,32,145,6,13,7,1.0,70.0,1,0,0,0,70,50.0,107.200.162.37,3.0,2.0,1,4,2,0,3,1,2,Active,United Kingdom,1,1,8,2011,0,0,3,1,2,1,5.369178082191781,783.9000000000001,145.0,70.0,0.0
12833,17.390833333333333,5.030143845005754,9.95,27.04,156,6.5,1,24,145,6,13,7,1.0,24.0,1,0,0,0,24,72.0,169.97.49.128,1.0,1.0,1,6,1,0,3,1,2,Active,United Kingdom,1,8,4,2010,-1,0,3,1,2,1,2.858767123287671,417.38,145.0,24.0,0.0
16474,4.922472826086957,6.930667198720703,-27.0,50.400000000000006,918,2.494565217391304,-12,24,145,1,14,10,0.3532608695652174,21.545454545454547,1,8,0,8,368,67.0,10.40.146.153,2.0,5.0,3,6,2,1,0,0,2,Active,United Kingdom,0,13,6,2011,-1,0,0,2,1,4,226.43375,164.67909090909092,0.050724637681159424,21.545454545454547,0.23913043478260862
17984,3.1808333333333336,3.4486771027258043,0.42,15.8,98,2.0416666666666665,1,12,145,6,15,7,1.0,48.0,1,0,0,0,48,49.1499509964064,106.41.164.2,4.0,5.0,0,0,1,0,3,0,2,Active,United Kingdom,1,23,11,2010,0,0,3,2,2,1,1.0457534246575344,152.68,145.0,48.0,0.0
12589,18.47657142857143,10.452372920244738,6.64,54.0,306,8.742857142857142,1,24,145,4,10,11,0.0,14.5,1,0,0,0,35,64.0,211.202.177.195,3.0,3.0,2,5,2,1,0,1,2,Active,France,0,8,3,2010,1,1,0,0,0,0,21.556,323.34000000000003,0.25,14.5,0.0
17448,-4287.63,0.0,-4287.63,-4287.63,-1,-1.0,-1,-1,145,0,12,7,0.0,1.0,1,1,0,1,1,49.1499509964064,53.147.243.26,4.0,3.0,0,0,0,0,3,0,0,Active,United Kingdom,1,3,12,2010,0,0,3,1,0,1,-29.36732876712329,-4287.63,145.0,1.0,1.0
16762,16.86943820224719,11.48271649436176,8.25,79.9,618,6.943820224719101,2,24,144,6,11,11,0.6179775280898876,17.0,1,0,0,0,89,52.0,54.243.51.239,4.0,1.0,2,4,2,1,0,1,2,Active,United Kingdom,0,19,11,2010,-1,0,0,0,2,0,71.49428571428572,500.46000000000004,0.16,17.0,0.0
15369,-1592.49,0.0,-1592.49,-1592.49,-1,-1.0,-1,-1,144,0,15,7,0.0,1.0,1,1,0,1,1,49.1499509964064,153.114.17.202,2.0,4.0,0,0,0,0,3,0,0,Active,United Kingdom,1,19,6,2011,1,0,3,2,0,1,-10.982689655172415,-1592.49,144.0,1.0,1.0
13154,-611.86,0.0,-611.86,-611.86,-1,-1.0,-1,-1,144,0,15,7,0.0,1.0,1,1,0,1,1,51.0,120.189.46.243,1.0,1.0,0,4,0,0,3,0,0,Active,United Kingdom,1,16,12,2010,0,0,3,2,0,1,-4.219724137931035,-611.86,144.0,1.0,1.0
13940,17.12530612244898,7.458768358460402,4.74,39.6,516,10.53061224489796,2,48,144,0,16,7,0.0,9.75,1,0,0,0,49,49.1499509964064,55.50.75.11,2.0,5.0,2,0,2,1,0,1,2,Active,United Kingdom,0,28,6,2011,0,0,3,2,0,0,46.61888888888889,209.785,0.13385826771653545,9.75,0.0
14029,31.177333333333333,19.703639789449586,9.36,79.2,198,13.2,2,40,144,4,14,10,0.0,7.5,1,0,0,0,15,72.0,140.168.48.121,2.0,5.0,1,6,1,1,2,1,1,Active,United Kingdom,0,21,6,2011,-1,0,0,2,0,0,7.3071875,233.83,0.7777777777777778,7.5,0.0
14117,30.0,0.0,30.0,30.0,72,24.0,24,24,144,1,9,7,0.0,3.0,1,0,0,0,3,38.0,56.8.216.14,1.0,1.0,0,3,0,0,3,2,0,Active,United Kingdom,1,16,6,2011,1,0,3,0,0,1,0.6206896551724138,90.0,144.0,3.0,0.0
13167,12.174307692307693,8.613748815344348,0.42,41.76,785,12.076923076923077,1,144,144,0,12,8,0.0,12.75,1,0,0,0,65,49.1499509964064,215.114.184.245,2.0,3.0,2,0,2,1,0,1,2,Active,United Kingdom,0,7,10,2010,0,0,3,1,0,0,39.5665,197.83249999999998,0.15079365079365079,12.75,0.0
17779,7.644880952380951,9.027613794853568,-12.5,49.5,394,4.690476190476191,-2,36,144,1,12,7,0.0,14.6,1,2,0,2,84,39.0,54.228.17.173,2.0,1.0,2,3,2,1,0,0,2,Active,United Kingdom,0,23,8,2010,-1,0,3,1,0,3,29.189545454545453,128.434,0.17073170731707318,14.6,0.11904761904761901
13991,9.891046511627907,8.410279148905648,-4.95,39.6,996,11.581395348837209,-1,48,143,6,13,11,0.6976744186046512,8.285714285714286,1,2,0,2,86,65.0,133.131.9.212,2.0,1.0,2,6,2,1,0,1,2,Active,United Kingdom,0,14,4,2011,1,0,0,1,2,3,65.43307692307692,121.51857142857145,0.09090909090909091,8.285714285714286,0.1627906976744181
18101,5.454878048780487,6.46550621450139,0.83,29.85,88,2.1463414634146343,1,6,143,0,13,11,0.0,18.5,1,0,0,0,41,54.0,122.114.20.243,3.0,2.0,1,4,1,1,0,0,2,Active,United Kingdom,0,25,6,2011,-1,0,0,1,0,0,18.6375,111.825,0.08270676691729323,18.5,0.0
17065,-112.35,0.0,-112.35,-112.35,-1,-1.0,-1,-1,143,1,14,7,0.0,1.0,1,1,0,1,1,49.1499509964064,83.21.208.33,2.0,1.0,0,0,0,0,3,0,0,Active,United Kingdom,1,16,7,2011,0,0,3,2,0,1,-0.7802083333333333,-112.35,143.0,1.0,1.0
13827,4.430645161290323,4.136674994971837,0.39,19.9,141,1.5161290322580645,1,12,143,4,11,7,0.0,27.666666666666668,1,0,0,0,93,52.0,133.152.191.207,1.0,3.0,1,4,1,1,1,0,2,Active,United Kingdom,0,11,10,2010,-1,0,3,0,0,0,6.983898305084746,137.35,0.6744186046511628,27.666666666666668,0.0
12560,18.931441441441443,17.713553354672023,-10.08,144.0,1078,9.711711711711713,-24,48,143,1,15,7,0.2522522522522522,23.0,1,6,0,6,111,45.0,26.108.89.92,1.0,1.0,3,4,3,1,0,1,2,Active,Germany,0,19,4,2011,-1,1,3,2,1,0,350.23166666666674,525.3475000000001,0.036231884057971016,23.0,0.216216216216216
16764,3.841573816155989,4.0102758040476,-8.5,33.15,1247,1.7367688022284122,-1,14,143,4,12,11,0.0543175487465181,11.61111111111111,1,12,0,12,718,24.0,33.238.18.18,1.0,4.0,3,1,3,1,0,0,2,Active,United Kingdom,0,5,5,2011,0,0,0,1,1,4,551.65,153.23611111111111,0.02857142857142857,11.61111111111111,0.30083565459609896
18180,15.4936974789916,6.476330550491603,4.68,38.25,1721,14.46218487394958,2,96,143,1,8,7,0.0,18.0,1,0,0,0,119,49.1499509964064,166.33.27.49,2.0,2.0,3,0,2,1,0,1,2,Active,United Kingdom,0,18,6,2011,-1,0,3,0,0,3,307.29166666666674,307.29166666666674,0.036231884057971016,18.0,0.0
12521,15.781052631578946,8.921051867890215,5.04,54.0,309,8.131578947368421,1,20,143,2,10,7,0.0,38.0,1,0,0,0,38,28.0,178.143.108.205,2.0,1.0,1,2,2,0,3,1,2,Active,Germany,1,7,7,2011,1,1,3,0,0,1,4.164444444444444,599.68,143.0,38.0,0.0
17866,32.57,22.90952252279,-3.95,75.0,173,17.3,-1,60,143,2,11,7,0.0,4.5,1,1,0,1,10,27.0,180.226.68.99,1.0,4.0,1,2,1,0,3,2,1,Active,United Kingdom,1,8,2,2010,-1,0,3,0,0,1,2.2618055555555556,162.85,143.0,4.5,0.2
15802,-150.47333333333333,521.2549170351617,-451.42,451.42,-1,-0.3333333333333333,-1,1,143,2,11,7,0.0,0.3333333333333333,1,2,0,2,3,49.1499509964064,19.223.25.104,4.0,5.0,0,0,0,0,3,0,0,Active,United Kingdom,1,30,12,2010,0,0,3,0,0,1,-3.1348611111111113,-150.47333333333333,143.0,0.3333333333333333,2.0
17229,6.782127659574469,7.086697561712002,1.1,23.700000000000003,185,3.9361702127659575,1,12,143,2,12,7,0.3191489361702128,19.5,1,0,0,0,47,31.0,76.76.106.153,0.0,5.0,1,2,1,1,3,0,2,Active,United Kingdom,1,18,4,2011,-1,0,3,1,1,1,3.28618556701031,159.38000000000002,2.0425531914893615,19.5,0.0
14456,3.1193756397134087,3.5435852224304245,-4.95,30.0,2901,2.969293756397134,-1,100,142,6,15,9,0.5997952917093142,41.42857142857143,1,7,0,7,977,30.0,33.188.37.92,1.0,2.0,3,2,3,1,0,0,2,Suspended,United Kingdom,0,7,9,2011,1,0,0,2,2,4,507.93833333333333,217.68785714285715,0.036231884057971016,41.42857142857143,0.10030706243602801
16464,5.570677966101695,4.925612562197126,0.39,27.84,963,4.080508474576271,1,96,142,2,13,7,0.2372881355932203,50.66666666666666,1,0,0,0,236,78.0,124.244.43.126,4.0,3.0,2,6,2,1,0,0,2,Active,United Kingdom,0,19,12,2010,-1,0,3,1,1,0,62.603809523809524,438.2266666666667,0.16260162601626016,50.666666666666664,0.0
17962,2.938,2.939466538236448,0.38,10.44,128,3.657142857142857,1,36,142,2,14,7,0.0,33.0,1,0,0,0,35,49.1499509964064,9.14.131.69,2.0,1.0,0,0,1,0,3,0,2,Active,United Kingdom,1,8,6,2011,1,0,3,2,0,1,0.7190909090909091,102.83,142.0,33.0,0.0
16149,15.584444444444449,5.122612180865887,9.12,25.200000000000003,308,17.11111111111111,6,48,142,2,14,7,0.0,9.0,1,0,0,0,18,49.1499509964064,184.26.127.53,2.0,1.0,1,0,1,1,0,2,1,Active,United Kingdom,0,18,5,2011,-1,0,3,2,0,0,46.75333333333334,140.26000000000002,0.036231884057971016,9.0,0.0
14259,24.0,11.48063587089147,15.0,39.6,68,13.6,2,24,142,3,10,7,0.0,5.0,1,0,0,0,5,42.0,41.82.102.21,2.0,4.0,0,3,1,0,3,1,1,Suspended,United Kingdom,1,3,6,2011,-1,0,3,0,0,1,0.8391608391608392,120.0,142.0,5.0,0.0
18143,16.396065573770493,5.171987779918705,6.959999999999999,35.400000000000006,570,9.344262295081966,1,24,142,0,12,8,0.0,29.5,1,0,0,0,61,49.1499509964064,121.39.208.232,4.0,1.0,1,0,2,0,3,1,2,Active,United Kingdom,1,27,7,2011,0,0,3,1,0,1,8.47593220338983,500.08,4.5,29.5,0.0
17935,5.027241379310346,5.646360962445334,0.55,20.1,82,2.827586206896552,1,12,142,3,11,7,0.0689655172413793,14.0,1,0,0,0,29,49.1499509964064,151.221.202.186,3.0,3.0,0,0,1,0,3,0,2,Active,United Kingdom,1,15,8,2010,-1,0,3,0,1,1,1.0488489208633096,72.89500000000001,34.5,14.0,0.0
14517,18.35833333333333,5.9835374644298245,12.5,31.8,91,5.055555555555555,2,16,142,3,11,7,0.2222222222222222,8.5,1,0,0,0,18,24.0,69.75.157.62,4.0,3.0,1,1,1,1,1,1,1,Active,United Kingdom,0,11,5,2011,-1,0,3,0,1,0,9.719117647058825,165.22500000000002,0.30275229357798167,8.5,0.0
17694,18.874666666666663,9.731860684419624,6.8,34.0,184,12.266666666666667,4,48,142,3,12,7,0.0,15.0,1,0,0,0,15,49.1499509964064,181.45.27.116,3.0,1.0,0,0,1,0,3,1,1,Active,United Kingdom,1,22,6,2011,0,0,3,1,0,1,1.9798601398601399,283.12,142.0,15.0,0.0
17660,4.355555555555555,7.474458191235353,0.21,49.8,130,2.888888888888889,1,25,141,3,13,7,0.0,37.0,1,0,0,0,45,49.1499509964064,162.142.41.106,1.0,4.0,0,0,1,0,3,0,2,Active,United Kingdom,1,3,1,2011,1,0,3,1,0,1,1.380281690140845,196.0,141.0,37.0,0.0
16041,527.7333333333333,296.74456804913325,208.8,1044.0,1584,264.0,32,720,141,3,16,7,0.0,2.0,1,0,0,0,6,20.0,74.60.42.122,1.0,1.0,2,1,3,1,1,2,1,Suspended,United Kingdom,0,5,9,2010,1,0,3,2,0,0,98.95,1055.4666666666667,0.27927927927927926,2.0,0.0
15623,15.843684210526314,3.497257990239267,9.9,19.9,125,6.578947368421052,2,24,141,3,17,7,0.0,19.0,1,0,0,0,19,59.0,179.203.11.163,4.0,5.0,1,5,1,0,3,1,1,Active,United Kingdom,1,18,1,2011,0,0,3,2,0,1,2.1199295774647884,301.03,141.0,19.0,0.0
15829,12.47333333333333,6.675794684280416,2.88,34.8,996,19.529411764705884,2,48,141,4,10,7,0.0,22.0,1,0,0,0,51,49.1499509964064,147.216.118.65,1.0,1.0,1,0,2,1,3,2,2,Suspended,United Kingdom,1,15,8,2011,0,0,3,0,0,1,6.361399999999998,318.0699999999999,2.357142857142857,22.0,0.0
15232,19.743870967741938,10.872788565165594,6.959999999999999,50.0,686,22.12903225806452,6,40,141,4,12,7,0.0,13.0,1,0,0,0,31,78.0,204.189.47.14,0.0,2.0,1,6,2,0,3,2,2,Active,United Kingdom,1,15,8,2011,0,0,3,1,0,1,5.368947368421053,306.03000000000003,4.035714285714286,13.0,0.0
12438,29.661734693877555,40.54791789245686,2.88,320.0,1180,12.040816326530612,1,48,140,4,13,7,0.0,42.0,1,0,0,0,98,49.1499509964064,67.180.109.242,0.0,1.0,2,0,3,1,0,1,2,Active,Norway,0,15,7,2011,0,3,3,1,0,0,193.79000000000002,1453.4250000000002,0.1111111111111111,42.0,0.0
12627,19.4718695652174,11.93448244214854,4.0,108.0,2752,11.965217391304348,1,200,140,3,15,8,0.1608695652173913,23.142857142857142,1,0,0,0,230,58.0,160.208.230.10,4.0,5.0,3,5,3,1,0,1,2,Active,Germany,0,9,2,2010,1,1,3,2,1,3,373.21083333333337,639.7900000000001,0.08461538461538462,23.142857142857142,0.0
13079,36.68333333333333,29.517954987882657,17.700000000000003,95.2,62,10.333333333333334,4,24,140,4,13,9,0.3333333333333333,0.4,1,0,0,0,6,49.1499509964064,124.17.241.168,1.0,2.0,2,0,1,1,0,1,0,Active,United Kingdom,0,2,1,2011,0,0,0,1,1,3,44.019999999999996,44.019999999999996,0.029197080291970802,0.4,0.0
18262,11.498461538461536,4.614531117664875,2.88,17.4,182,14.0,6,24,140,4,16,7,0.0,13.0,1,0,0,0,13,28.0,196.191.143.97,1.0,0.0,0,2,1,0,3,1,1,Active,United Kingdom,1,9,5,2011,-1,0,3,2,0,1,1.060141843971631,149.48,140.0,13.0,0.0
13563,15.867959183673468,28.89836795994368,0.39,165.0,209,4.26530612244898,1,32,140,4,17,7,0.0,24.5,1,0,0,0,49,49.1499509964064,167.57.138.71,2.0,2.0,1,0,2,1,2,0,2,Active,United Kingdom,0,20,2,2011,-1,0,3,2,0,0,9.147411764705883,388.765,1.5,24.5,0.0
15506,5.971097560975609,8.109954801731572,0.29,60.0,848,5.170731707317073,1,48,139,3,12,11,0.3231707317073171,40.333333333333336,1,0,0,0,164,49.1499509964064,97.17.76.17,3.0,3.0,2,0,2,1,0,1,2,Active,United Kingdom,0,7,5,2011,0,0,0,1,1,0,40.8025,326.42,0.19658119658119658,40.333333333333336,0.0
16305,16.4190909090909,4.590098981286641,6.959999999999999,20.8,256,11.636363636363637,2,24,139,6,12,7,1.0,22.0,1,0,0,0,22,77.0,111.120.144.119,3.0,5.0,1,6,1,0,3,1,2,Active,United Kingdom,1,10,1,2011,-1,0,3,1,2,1,2.5801428571428566,361.2199999999999,139.0,22.0,0.0
12864,49.04,61.14354258627807,10.2,119.52,216,72.0,12,144,138,6,13,7,1.0,3.0,1,0,0,0,3,63.0,78.3.243.108,2.0,3.0,0,5,1,0,3,2,0,Active,United Kingdom,1,6,1,2011,-1,0,3,1,2,1,1.0584172661870503,147.12,138.0,3.0,0.0
17724,22.12555555555556,17.385330879738238,-23.8,89.10000000000001,289,6.422222222222223,-4,18,138,3,15,9,0.2444444444444444,9.5,1,5,0,5,45,49.1499509964064,51.114.94.174,3.0,3.0,2,0,2,1,1,1,2,Suspended,United Kingdom,0,2,6,2011,-1,0,0,2,1,0,16.87542372881356,248.9125,0.7160493827160493,9.5,0.4444444444444444
17703,14.522545454545456,6.090084296133079,5.04,24.96,590,10.727272727272728,4,24,138,0,15,8,0.3090909090909091,15.666666666666666,1,0,0,0,55,49.1499509964064,116.183.105.99,0.0,2.0,1,0,2,1,1,1,2,Active,United Kingdom,0,19,2,2011,0,0,3,2,1,0,22.18722222222222,266.24666666666667,0.33653846153846156,15.666666666666666,0.0
13116,15.651290322580644,9.827611015886308,-15.95,31.9,290,9.35483870967742,-1,25,138,6,14,7,1.0,15.0,1,1,0,1,31,49.1499509964064,154.247.76.159,1.0,2.0,1,0,1,0,3,1,2,Active,United Kingdom,1,17,9,2010,0,0,3,2,2,1,4.111779661016949,242.595,5.318181818181818,15.0,0.064516129032258
14019,20.572941176470582,18.11493125860407,-12.75,99.84,1034,15.205882352941176,-2,144,138,6,15,7,0.3676470588235294,9.25,1,2,0,2,68,49.1499509964064,244.81.229.72,2.0,5.0,2,0,2,1,1,2,2,Active,United Kingdom,0,4,4,2011,-1,0,3,2,1,0,29.144999999999996,349.73999999999995,0.5108695652173914,9.25,0.1176470588235292
17649,16.259245283018867,4.709725146747952,-6.75,25.5,398,7.509433962264151,-1,24,138,6,15,7,0.981132075471698,26.0,1,1,0,1,53,59.0,147.218.196.143,2.0,4.0,1,5,2,0,3,1,2,Active,United Kingdom,1,5,7,2011,-1,0,3,2,2,1,6.336323529411764,430.87,33.75,26.0,0.0377358490566036
16178,24.7375,11.80928055145008,14.75,47.8,94,11.75,4,24,138,6,16,7,1.0,8.0,1,0,0,0,8,49.0,243.111.58.78,2.0,1.0,0,4,1,0,3,1,1,Pending,United Kingdom,1,5,5,2011,-1,0,3,2,2,1,1.4237410071942447,197.9,138.0,8.0,0.0
17040,29.982,46.29976831166961,9.9,175.2,181,12.066666666666666,1,25,138,0,10,7,0.0,15.0,1,0,0,0,15,49.1499509964064,158.48.56.42,3.0,1.0,1,0,1,0,3,1,1,Active,United Kingdom,1,30,7,2011,-1,0,3,0,0,1,3.2354676258992807,449.73,138.0,15.0,0.0
14100,7.496153846153847,5.324996208015985,0.95,23.85,64,2.4615384615384617,1,6,138,0,11,7,0.0,24.0,1,0,0,0,26,49.1499509964064,24.110.52.171,4.0,5.0,0,0,1,0,3,0,2,Active,United Kingdom,1,1,1,2011,0,0,3,0,0,1,1.4021582733812952,194.90000000000003,138.0,24.0,0.0
16557,25.62272727272727,13.963333478012398,12.5,46.8,111,10.090909090909092,1,36,137,0,13,7,0.0,5.5,1,0,0,0,11,63.0,34.188.211.3,1.0,2.0,1,5,1,1,0,1,1,Active,United Kingdom,0,23,4,2011,1,0,3,1,0,0,11.274000000000001,140.925,0.21052631578947367,5.5,0.0
13296,17.48,9.701907029033004,10.5,34.0,78,15.6,4,25,137,0,13,7,0.0,5.0,1,0,0,0,5,49.1499509964064,68.139.141.50,2.0,1.0,0,0,0,0,3,2,1,Active,United Kingdom,1,17,8,2010,0,0,3,1,0,1,0.6333333333333334,87.4,137.0,5.0,0.0
13814,26.933103448275865,20.934996906204567,-17.0,90.0,862,14.862068965517242,-2,48,137,0,13,7,0.0,12.333333333333334,1,1,0,1,58,49.1499509964064,82.19.44.161,1.0,4.0,2,0,2,1,1,1,2,Active,Germany,0,2,5,2011,0,1,3,1,0,0,27.405614035087716,520.7066666666666,0.6829268292682927,12.333333333333334,0.0517241379310344
16364,13.340377358490564,9.726554643833422,1.25,39.8,280,5.283018867924528,1,24,137,0,14,7,0.0,24.0,1,0,0,0,53,54.0,248.166.3.113,5.0,5.0,2,4,2,1,0,1,2,Active,United Kingdom,0,6,3,2011,-1,0,3,2,0,0,54.3876923076923,353.5199999999999,0.09523809523809523,24.0,0.0
17693,10.39,7.695673345152724,-8.5,17.4,229,12.72222222222222,-1,25,137,0,15,7,0.0,5.333333333333333,1,2,0,2,18,50.0,227.65.163.164,1.0,2.0,0,4,1,0,3,1,1,Active,United Kingdom,1,2,8,2010,0,0,3,2,0,1,1.3651094890510949,62.34,68.0,5.333333333333333,0.3333333333333333
15372,74.34814814814816,39.4683231345611,30.24,179.0,2924,108.29629629629628,48,288,137,0,16,7,0.0,27.0,1,0,0,0,27,53.0,166.39.247.153,2.0,1.0,1,4,3,0,3,2,2,Pending,United Kingdom,1,9,5,2011,1,0,3,2,0,1,14.546376811594204,2007.4,137.0,27.0,0.0
15618,15.2455306122449,8.650449798281302,-9.96,30.0,428,8.73469387755102,-12,24,137,0,8,11,0.0,7.8,1,4,0,4,49,20.0,64.104.13.68,0.0,3.0,2,1,2,1,1,1,2,Active,United Kingdom,0,3,8,2011,-1,0,0,0,0,3,21.971500000000002,149.4062,0.3173076923076923,7.8,0.408163265306122
13930,19.843529411764703,8.034688031573214,12.6,39.6,274,16.11764705882353,4,24,137,1,11,7,0.0,7.5,1,0,0,0,17,26.0,70.75.1.200,2.0,4.0,1,2,1,1,1,2,1,Active,United Kingdom,0,11,7,2011,0,0,3,0,0,0,5.717627118644067,168.67,0.7341772151898734,7.5,0.0
13379,5.902680412371134,5.425388141925869,0.39,33.0,601,6.195876288659794,1,25,137,6,15,10,0.865979381443299,28.33333333333333,1,0,0,0,97,25.0,182.98.104.116,0.0,4.0,2,2,2,1,0,1,2,Active,United Kingdom,0,16,6,2011,-1,0,0,2,2,0,21.205925925925925,190.85333333333332,0.23423423423423423,28.333333333333332,0.0
